ID,disableParam_NT,disableParamReserve1,disableParamReserve2,matchAreaId,multiPlayStartLimitEventFlagId,otherDisableDistance,pcPositionSaveLimitEventFlagId,bossAreaId,cultNpcWhiteGhostEntityId_byFree,bMapGuradianRegion,bYellowCostumeRegion,multiPlayStartLimitEventFlagId_targetFlagState,breakInLimitEventFlagId_1_targetFlagState,whiteSignLimitEventFlagId_1_targetFlagState,redSignLimitEventFlagId_1_targetFlagState,breakInLimitEventFlagId_2_targetFlagState,breakInLimitEventFlagId_3_targetFlagState,whiteSignLimitEventFlagId_2_targetFlagState,warpItemUsePermitBonfireId_1,warpItemUsePermitBonfireId_2,warpItemUsePermitBonfireId_3,warpItemUsePermitBonfireId_4,warpItemUsePermitBonfireId_5,warpItemProhibitionEventFlagId_1,warpItemProhibitionEventFlagId_2,warpItemProhibitionEventFlagId_3,warpItemProhibitionEventFlagId_4,warpItemProhibitionEventFlagId_5,enableBloodstain,enableBloodMessage,enableGhost,dispMask00,dispMask01,whiteSignLimitEventFlagId_3_targetFlagState,redSignLimitEventFlagId_2_targetFlagState,redSignLimitEventFlagId_3_targetFlagState,isAutoIntrudePoint,pad1,pad2,multiPlayHASHostLimitEventFlagId,otherMaxDistance,signPuddleOpenEventFlagId,areaNo,gridXNo,gridZNo,pad4,posX,posY,posZ,breakInLimitEventFlagId_1,whiteSignLimitEventFlagId_1,matchAreaSignCreateLimitEventFlagId,signAimId_1,signAimId_2,signAimId_3,signAimId_4,signAimId_5,signAimId_6,signAimId_7,signAimId_8,redSignLimitEventFlagId_1,breakInLimitEventFlagId_2,breakInLimitEventFlagId_3,whiteSignLimitEventFlagId_2,whiteSignLimitEventFlagId_3,redSignLimitEventFlagId_2,redSignLimitEventFlagId_3,bossId_1,bossId_2,bossId_3,bossId_4,bossId_5,bossId_6,bossId_7,bossId_8,bossId_9,bossId_10,bossId_11,bossId_12,bossId_13,bossId_14,bossId_15,bossId_16,mapMenuUnlockEventId,pad5
1900001,1,0,System.Byte[],7800,0,10,0,19000800,-1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,19,0,0,System.Byte[],181.1,102.35,-607.06,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,19000800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71900,System.Byte[]
3000000,1,0,System.Byte[],1200,0,10,30000800,30000800,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],6000,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3000001,1,0,System.Byte[],1200,0,10,0,30000800,-1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],6000,80,0,30,0,0,System.Byte[],-95.662,66.13,107.314,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30000800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,System.Byte[]
3001000,1,0,System.Byte[],1200,0,10,30010800,30010800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],6000,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3001001,1,0,System.Byte[],1200,0,10,0,30010800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],6000,80,0,30,1,0,System.Byte[],-26.735,50.307,-50.343,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30010800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73001,System.Byte[]
3002000,0,0,System.Byte[],1000,0,10,30020800,30020800,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3002001,0,0,System.Byte[],1000,0,10,0,30020800,-1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,2,0,System.Byte[],42.644,144.915,-11.158,6000,6000,0,30020800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30020800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73002,System.Byte[]
3003000,1,0,System.Byte[],2000,0,10,30030800,30030800,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3003001,1,0,System.Byte[],2000,0,10,0,30030800,-1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,3,0,System.Byte[],-9.41,223.82,-24.05,6000,6000,0,30030800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30030800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73003,System.Byte[]
3004000,0,0,System.Byte[],1000,0,10,30040800,30040800,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3004001,0,0,System.Byte[],1000,0,10,0,30040800,-1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,4,0,System.Byte[],89.228,66.35,64.978,6000,6000,0,30040800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30040800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73004,System.Byte[]
3005000,1,0,System.Byte[],2000,0,10,30050800,30050800,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,30050800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3005001,1,0,System.Byte[],2000,0,10,0,30050800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,5,0,System.Byte[],-73.18,426.51,111.21,6000,30050880,0,30050800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30050800,30050850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73005,System.Byte[]
3005010,1,0,System.Byte[],2000,0,10,30050850,30050800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,30050800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3006000,1,0,System.Byte[],2000,0,10,30060800,30060800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3006001,1,0,System.Byte[],2000,0,10,0,30060800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,6,0,System.Byte[],75.46,239.75,69.66,6000,6000,0,30050800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30060800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73006,System.Byte[]
3007000,1,0,System.Byte[],3200,0,10,30070800,30070800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3007001,1,0,System.Byte[],3200,0,10,0,30070800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,7,0,System.Byte[],-127.08,835.81,121.83,6000,6000,0,30060800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30070800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73007,System.Byte[]
3008000,1,0,System.Byte[],3000,0,10,30080800,30080800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3008001,1,0,System.Byte[],3000,0,10,0,30080800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,8,0,System.Byte[],47.06,884.02,8.12,6000,6000,0,30080800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30080800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73008,System.Byte[]
3008002,1,0,System.Byte[],3000,0,10,0,30080800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30080800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3008003,1,0,System.Byte[],3000,0,10,0,30080800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30080800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3009000,1,0,System.Byte[],3200,0,10,30090800,30090800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3009001,1,0,System.Byte[],3200,0,10,0,30090800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,9,0,System.Byte[],104.56,902.59,15.69,6000,6000,0,30090800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30090800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73009,System.Byte[]
3009002,1,0,System.Byte[],3200,0,10,0,30090800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30090800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3009003,1,0,System.Byte[],3200,0,10,0,30090800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30090800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3009004,1,0,System.Byte[],3200,0,10,0,30090800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30090800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3010000,1,0,System.Byte[],3300,0,10,30100800,30100800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3010001,1,0,System.Byte[],3300,0,10,0,30100800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,10,0,System.Byte[],62.54,952.82,137.72,6000,6000,0,30100800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73010,System.Byte[]
3010002,1,0,System.Byte[],3300,0,10,0,30100800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3010003,1,0,System.Byte[],3300,0,10,0,30100800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3011000,1,0,System.Byte[],1000,0,10,30110800,30110800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3011001,1,0,System.Byte[],1000,0,10,0,30110800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,11,0,System.Byte[],-86.12,192.79,30.18,6000,6000,0,30110800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30110800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73011,System.Byte[]
3012000,1,0,System.Byte[],3200,0,10,30120800,30120800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3012001,1,0,System.Byte[],3200,0,10,0,30120800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,12,0,System.Byte[],-39.03,653.62,105.44,6000,6000,0,30120800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30120800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73012,System.Byte[]
3013000,1,0,System.Byte[],3300,0,10,30130800,30130800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3013001,1,0,System.Byte[],3300,0,10,0,30130800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30130800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3013090,1,0,System.Byte[],0,0,10,30130800,30130800,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3013091,1,0,System.Byte[],3300,0,10,0,30130800,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,30130800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3014000,1,0,System.Byte[],4000,0,10,30140800,30140800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3014001,1,0,System.Byte[],4000,0,10,0,30140800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,14,0,System.Byte[],-54.48,123.36,67.589,6000,6000,0,30130800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30140800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73014,System.Byte[]
3015000,1,0,System.Byte[],4000,0,10,30150800,30150800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3015001,1,0,System.Byte[],4000,0,10,0,30150800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,15,0,System.Byte[],90.19,54.51,69.13,6000,6000,0,30130800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30150800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73015,System.Byte[]
3016000,1,0,System.Byte[],4200,0,10,30160800,30160800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3016001,1,0,System.Byte[],4200,0,10,0,30160800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,16,0,System.Byte[],37.72,5.19,-134.68,6000,6000,0,30130800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30160800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73016,System.Byte[]
3016002,1,0,System.Byte[],4200,0,10,0,30160800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30160800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3016003,1,0,System.Byte[],4200,0,10,0,30160800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30160800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3017000,1,0,System.Byte[],5000,0,10,30170800,30170800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3017001,1,0,System.Byte[],5000,0,10,0,30170800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,17,0,System.Byte[],-118.56,1511.76,120.04,6000,6000,0,30090800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30170800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73017,System.Byte[]
3017002,1,0,System.Byte[],5000,0,10,0,30170800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30170800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3017003,1,0,System.Byte[],5000,0,10,0,30170800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30170800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3017004,1,0,System.Byte[],5000,0,10,0,30170800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30170800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3017005,1,0,System.Byte[],5000,0,10,0,30170800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30170800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3018000,1,0,System.Byte[],5000,0,10,30180800,30180800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3018001,1,0,System.Byte[],5000,0,10,0,30180800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,18,0,System.Byte[],26.16,1577.71,109.34,6000,6000,0,30090800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30180800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73018,System.Byte[]
3018002,1,0,System.Byte[],5000,0,10,0,30180800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30180800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3018003,1,0,System.Byte[],5000,0,10,0,30180800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30180800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3018004,1,0,System.Byte[],5000,0,10,0,30180800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30180800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3019000,1,0,System.Byte[],5200,0,10,30190800,30190800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3019001,1,0,System.Byte[],5200,0,10,0,30190800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,19,0,System.Byte[],-69.57,1360.01,-86.39,6000,6000,0,30090800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30190800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73019,System.Byte[]
3020000,1,0,System.Byte[],5200,0,10,30200800,30200800,-1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
3020001,1,0,System.Byte[],5200,0,10,0,30200800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,System.Byte[],0,80,0,30,20,0,System.Byte[],-105.12,1338.62,-122.7,6000,6000,0,30130800,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30200800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73020,System.Byte[]
3020002,1,0,System.Byte[],5200,0,10,0,30200800,-1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,System.Byte[],0,80,0,0,0,0,System.Byte[],0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,30200800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,System.Byte[]
